admin,admin_duration,info,info_duration,prod_related,prod_related_duration,bounce_rate,exit_rate,page_value,special_day,month,os,browser,region,traffic_type,visitor_type,weekend,revenue
5,0 days 00:00:41.300000,0,0 days 00:00:00,24,0 days 00:07:26.927777800,0.0,0.008602151,0.0,1.0,Feb,2,2,8,1,Returning_Visitor,True,False
3,0 days 00:01:27,0,0 days 00:00:00,10,0 days 00:05:20.500000,0.0,0.015384615,0.0,0.0,Feb,1,1,2,3,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,7,0 days 00:11:06,0.0,0.014285714,0.0,0.0,Feb,1,1,6,2,Returning_Visitor,False,False
1,0 days 00:00:00,0,0 days 00:00:00,21,0 days 00:06:45.709523800,0.010743802,0.047002635,0.0,0.0,Feb,1,1,1,4,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,6,0 days 00:02:43.250000,0.033333333,0.033333333,0.0,0.6,Feb,1,1,6,2,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,17,0 days 00:04:44.250000,0.0,0.011764706,0.0,0.0,Feb,3,2,6,2,Returning_Visitor,True,False
0,0 days 00:00:00,0,0 days 00:00:00,1,0 days 00:00:00,0.2,0.2,0.0,0.6,Feb,4,2,1,3,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,1,0 days 00:00:00,0.2,0.2,0.0,0.0,Feb,2,4,1,1,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,8,0 days 00:04:20,0.008333333,0.025,0.0,0.8,Feb,3,2,1,3,Returning_Visitor,True,False
0,0 days 00:00:00,16,0 days 00:20:10.397619,5,0 days 00:04:39.857142900,0.003174603,0.012764202,0.0,0.0,Mar,2,2,1,8,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,20,0 days 00:15:27.450000,0.011111111,0.027248677,8.000740741,0.0,Mar,1,1,3,1,Returning_Visitor,False,False
2,0 days 00:00:09,0,0 days 00:00:00,50,0 days 00:13:56.800000,0.0,0.006339869,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,False,False
10,0 days 00:04:53.778205100,2,0 days 00:02:33,96,0 days 00:54:43.166739,0.001960784,0.013509414,0.0,0.0,Mar,3,2,6,2,Returning_Visitor,True,False
9,0 days 00:01:51.500000,1,0 days 00:00:48.500000,49,0 days 00:31:08.819697,0.0,0.020708874,1.706014966,0.0,Mar,2,2,7,2,Returning_Visitor,False,True
3,0 days 00:00:47,1,0 days 00:00:51,68,0 days 00:50:08.124108,0.007142857,0.016727891,46.53017511,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,2,0 days 00:00:00,0.2,0.2,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,False,False
3,0 days 00:20:26,5,0 days 00:00:03,24,0 days 00:53:50.250000,0.036190476,0.096,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
3,0 days 00:00:52,0,0 days 00:00:00,9,0 days 00:05:19,0.0,0.02,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,3,0 days 00:00:42,0.0,0.066666667,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,22,0 days 00:05:54.333333300,0.009090909,0.057662338,0.0,0.0,Mar,1,1,7,2,Returning_Visitor,True,False
0,0 days 00:00:00,0,0 days 00:00:00,98,0 days 00:59:16.612410,0.002061856,0.010173465,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,False,False
2,0 days 00:00:56,1,0 days 00:02:24,67,0 days 00:42:43.783333,0.0,0.005797101,19.34265017,0.0,Mar,2,2,4,2,New_Visitor,False,True
3,0 days 00:01:52.960784300,0,0 days 00:00:00,13,0 days 00:50:14.018519,0.013068182,0.06140625,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,17,0 days 00:14:00.233333300,0.0,0.001666667,109.176,0.0,Mar,2,2,9,2,New_Visitor,False,True
3,0 days 00:01:34,2,0 days 00:02:05,55,0 days 00:32:50.844805,0.0,0.001724138,96.25511582,0.0,Mar,2,4,1,2,New_Visitor,True,True
1,0 days 00:00:32,0,0 days 00:00:00,50,0 days 00:47:47,0.0,0.004,153.4432478,0.0,Mar,2,2,7,8,Returning_Visitor,True,True
0,0 days 00:00:00,0,0 days 00:00:00,5,0 days 00:00:43,0.0,0.04,0.0,0.0,Mar,1,1,1,9,Returning_Visitor,True,False
5,0 days 00:03:38,0,0 days 00:00:00,13,0 days 00:04:44.500000,0.0,0.004166667,0.0,0.0,Mar,1,1,1,2,New_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,3,0 days 00:02:13.500000,0.0,0.088888889,0.0,0.0,Mar,1,2,1,8,Returning_Visitor,False,False
1,0 days 00:01:59,0,0 days 00:00:00,12,0 days 00:04:57.666666700,0.0,0.008333333,0.0,0.0,Mar,3,2,1,10,Returning_Visitor,False,False
3,0 days 00:04:41,0,0 days 00:00:00,16,0 days 00:07:33.750000,0.0,0.005263158,0.0,0.0,Mar,2,2,5,2,New_Visitor,False,False
1,0 days 00:00:18,0,0 days 00:00:00,16,0 days 00:22:11.750000,0.0,0.0125,33.79956701,0.0,Mar,2,5,2,3,New_Visitor,False,True
2,0 days 00:00:40,0,0 days 00:00:00,5,0 days 00:09:18.500000,0.0,0.028571429,0.0,0.0,Mar,2,2,7,2,New_Visitor,True,False
3,0 days 00:01:47,0,0 days 00:00:00,4,0 days 00:02:25.833333300,0.0,0.016666667,0.0,0.0,Mar,3,2,7,1,New_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,8,0 days 00:12:11,0.0,0.04375,0.0,0.0,Mar,2,4,1,3,Returning_Visitor,False,False
2,0 days 00:00:49,1,0 days 00:02:07,4,0 days 00:03:08,0.033333333,0.0375,0.0,0.0,Mar,3,2,3,2,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,14,0 days 00:09:25.333333300,0.037619048,0.04952381,0.0,0.0,Mar,2,6,3,1,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,2,0 days 00:00:50,0.0,0.05,0.0,0.0,Mar,3,2,8,11,Returning_Visitor,False,False
4,0 days 00:00:57,0,0 days 00:00:00,7,0 days 00:09:51,0.006666667,0.033333333,0.0,0.0,Mar,1,2,6,6,Returning_Visitor,True,False
2,0 days 00:00:02,3,0 days 00:04:21,10,0 days 00:04:41,0.0,0.042857143,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
2,0 days 00:02:03,2,0 days 00:05:06.333333300,18,0 days 00:08:03.833333300,0.0,0.02,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,False
2,0 days 00:01:58,0,0 days 00:00:00,4,0 days 00:00:42,0.0,0.066666667,0.0,0.0,Mar,1,2,7,3,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,35,0 days 00:19:52.386111,0.005714286,0.028571429,0.0,0.0,Mar,2,4,2,2,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,12,0 days 00:03:18,0.016666667,0.075,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,3,0 days 00:00:15,0.0,0.066666667,0.0,0.0,Mar,2,4,3,12,Returning_Visitor,False,False
2,0 days 00:00:38,0,0 days 00:00:00,14,0 days 00:10:43,0.0,0.013333333,35.0928,0.0,Mar,2,2,5,1,Returning_Visitor,False,True
0,0 days 00:00:00,0,0 days 00:00:00,5,0 days 00:00:23,0.08,0.12,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,4,0 days 00:00:14,0.1,0.15,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,False
1,0 days 00:00:54,0,0 days 00:00:00,6,0 days 00:03:30.500000,0.0,0.02,0.0,0.0,Mar,2,2,1,8,New_Visitor,False,False
1,0 days 00:16:33,0,0 days 00:00:00,28,0 days 00:25:29.304670,0.001481481,0.009150327,0.0,0.0,Mar,3,2,4,2,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,2,0 days 00:00:19,0.0,0.1,0.0,0.0,Mar,2,2,3,11,Returning_Visitor,True,False
5,0 days 00:01:14.250000,2,0 days 00:01:24,37,0 days 00:26:39.083333,0.0,0.006578947,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,9,0 days 00:01:42.500000,0.0,0.022222222,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,16,0 days 00:38:57,0.0,0.013333333,17.76266667,0.0,Mar,2,2,1,1,Returning_Visitor,False,True
0,0 days 00:00:00,0,0 days 00:00:00,19,0 days 00:31:23.500000,0.010526316,0.021052632,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,False
2,0 days 00:00:32,0,0 days 00:00:00,50,0 days 00:20:45.300000,0.004,0.020666667,7.146260888,0.0,Mar,2,2,7,9,Returning_Visitor,True,False
6,0 days 00:11:06.833333300,0,0 days 00:00:00,22,0 days 00:27:54.583333,0.0,0.014666667,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,9,0 days 00:02:12,0.011111111,0.033333333,0.0,0.0,Mar,4,1,1,3,Returning_Visitor,True,False
1,0 days 00:01:13,1,0 days 00:12:20,50,0 days 00:23:54.255128,0.0,0.019230769,22.03276923,0.0,Mar,2,2,3,2,Returning_Visitor,True,False
2,0 days 00:02:34,0,0 days 00:00:00,18,0 days 00:06:07.250000,0.005263158,0.044210526,0.0,0.0,Mar,3,2,2,1,Returning_Visitor,True,False
3,0 days 00:00:49.333333330,5,0 days 00:05:03.250000,7,0 days 00:02:28.500000,0.0,0.014081633,0.0,0.0,Mar,3,2,2,2,Returning_Visitor,False,False
3,0 days 00:01:58.500000,0,0 days 00:00:00,29,0 days 00:24:42.210784,0.006896552,0.010600255,0.0,0.0,Mar,3,2,1,8,Returning_Visitor,True,False
6,0 days 00:02:33.500000,0,0 days 00:00:00,34,0 days 00:17:28.492063,0.011578947,0.032225685,0.0,0.0,Mar,2,6,1,1,Returning_Visitor,True,False
0,0 days 00:00:00,0,0 days 00:00:00,9,0 days 00:07:58,0.0,0.011111111,0.0,0.0,Mar,3,2,2,3,Returning_Visitor,True,False
0,0 days 00:00:00,0,0 days 00:00:00,16,0 days 00:16:20.250000,0.0,0.04,0.0,0.0,Mar,2,2,4,3,Returning_Visitor,False,False
8,0 days 00:01:12.250000,1,0 days 00:00:21.500000,51,0 days 00:18:44.693074,0.022807018,0.036550087,0.0,0.0,Mar,2,2,2,2,Returning_Visitor,False,False
2,0 days 00:00:24.500000,0,0 days 00:00:00,22,0 days 00:05:53.166666700,0.018181818,0.031818182,0.0,0.0,Mar,2,5,1,3,Returning_Visitor,False,False
1,0 days 00:00:00,0,0 days 00:00:00,18,0 days 00:24:49.083333,0.023529412,0.046470588,0.0,0.0,Mar,2,2,8,1,Returning_Visitor,False,False
0,0 days 00:00:00,1,0 days 00:20:20,28,0 days 00:39:49.333333,0.016666667,0.030833333,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,True,False
0,0 days 00:00:00,0,0 days 00:00:00,7,0 days 00:12:33,0.0,0.00952381,0.0,0.0,Mar,2,10,1,2,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,31,0 days 00:11:28.166666700,0.0,0.019354839,0.0,0.0,Mar,4,1,1,3,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,14,0 days 00:13:31,0.015384615,0.041025641,0.0,0.0,Mar,2,2,8,1,Returning_Visitor,False,False
1,0 days 00:00:22,0,0 days 00:00:00,9,0 days 00:06:55.250000,0.033333333,0.048148148,0.0,0.0,Mar,3,3,1,1,Returning_Visitor,False,False
16,0 days 00:02:35.631313100,0,0 days 00:00:00,32,0 days 00:15:08.013456,0.005,0.01805276,4.368515556,0.0,Mar,2,2,3,2,Returning_Visitor,False,True
1,0 days 00:00:21.333333330,1,0 days 00:03:55,71,0 days 00:45:53.378571,0.012676056,0.015201207,0.0,0.0,Mar,3,2,2,1,Returning_Visitor,True,False
2,0 days 00:03:11,1,0 days 00:01:40,46,0 days 00:40:52.582143,0.007246377,0.022253906,0.0,0.0,Mar,3,2,9,3,Returning_Visitor,True,False
0,0 days 00:00:00,0,0 days 00:00:00,18,0 days 01:26:28.500000,0.0,0.05,0.0,0.0,Mar,2,5,1,1,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,2,0 days 00:00:00,0.2,0.2,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,5,0 days 00:00:57,0.08,0.12,0.0,0.0,Mar,2,5,2,1,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,2,0 days 00:00:08,0.0,0.1,0.0,0.0,Mar,2,2,5,1,Returning_Visitor,True,False
4,0 days 00:01:36.500000,0,0 days 00:00:00,19,0 days 00:23:50.659091,0.01,0.025666667,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,False,False
1,0 days 00:00:13,0,0 days 00:00:00,2,0 days 00:00:20,0.0,0.05,0.0,0.0,Mar,3,2,3,2,Returning_Visitor,False,False
5,0 days 00:23:08.750000,0,0 days 00:00:00,4,0 days 00:22:53.750000,0.0,0.02,0.0,0.0,Mar,1,1,7,8,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,45,0 days 00:14:04.250000,0.0,0.01037037,0.0,0.0,Mar,1,1,3,1,Returning_Visitor,False,False
0,0 days 00:00:00,1,0 days 00:00:00,7,0 days 00:03:08,0.0,0.033333333,0.0,0.0,Mar,2,2,1,8,New_Visitor,False,False
3,0 days 00:00:51,0,0 days 00:00:00,14,0 days 00:08:47.375000,0.015555556,0.033862434,0.0,0.0,Mar,7,1,6,1,Returning_Visitor,True,False
0,0 days 00:00:00,0,0 days 00:00:00,1,0 days 00:00:00,0.2,0.2,0.0,0.0,Mar,3,3,5,2,Returning_Visitor,False,False
1,0 days 00:02:38,1,0 days 00:01:04,29,0 days 00:31:56.761905,0.006451613,0.018709677,8.772473118,0.0,Mar,2,2,3,2,Returning_Visitor,True,True
0,0 days 00:00:00,0,0 days 00:00:00,9,0 days 00:01:56.333333300,0.0,0.066666667,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,30,0 days 00:06:37,0.0,0.02,0.0,0.0,Mar,2,2,7,2,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,63,0 days 01:27:00.083333,0.0,0.003329865,51.46331148,0.0,Mar,2,5,3,1,Returning_Visitor,True,True
0,0 days 00:00:00,0,0 days 00:00:00,20,0 days 00:03:39.333333300,0.0,0.011666667,0.0,0.0,Mar,1,8,7,2,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,5,0 days 00:01:14,0.0,0.04,0.0,0.0,Mar,2,2,1,10,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,15,0 days 00:25:59.600000,0.0,0.033846154,0.0,0.0,Mar,2,4,1,1,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,6,0 days 00:03:56.500000,0.0,0.016666667,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,True,False
1,0 days 00:00:10,0,0 days 00:00:00,14,0 days 00:05:48.666666700,0.035714286,0.053571429,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,True,False
0,0 days 00:00:00,0,0 days 00:00:00,1,0 days 00:00:00,0.2,0.2,0.0,0.0,Mar,2,5,1,1,Returning_Visitor,False,False
1,0 days 00:00:28,1,0 days 00:00:47,13,0 days 00:03:44.500000,0.0,0.014285714,0.0,0.0,Mar,1,1,1,8,New_Visitor,False,False
4,0 days 00:00:27,0,0 days 00:00:00,42,0 days 00:10:01.766666700,0.0,0.004545455,0.0,0.0,Mar,2,5,3,3,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,5,0 days 00:01:15.500000,0.02,0.013333333,0.0,0.0,Mar,1,1,2,9,Returning_Visitor,True,False
0,0 days 00:00:00,0,0 days 00:00:00,2,0 days 00:02:33,0.0,0.05,0.0,0.0,Mar,2,5,6,1,Returning_Visitor,False,False
4,0 days 00:00:15,0,0 days 00:00:00,10,0 days 00:03:17.200000,0.0,0.016666667,38.99,0.0,Mar,1,1,1,3,Returning_Visitor,True,True
0,0 days 00:00:00,0,0 days 00:00:00,18,0 days 01:00:58.500000,0.016666667,0.05,0.0,0.0,Mar,4,2,9,1,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,5,0 days 00:19:22.500000,0.0,0.025,0.0,0.0,Mar,2,2,2,2,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,32,0 days 00:09:16.600000,0.014583333,0.039583333,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,3,0 days 00:00:41,0.0,0.033333333,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,True,False
0,0 days 00:00:00,0,0 days 00:00:00,11,0 days 00:05:00.071428600,0.0,0.02,53.9892,0.0,Mar,2,2,1,11,Returning_Visitor,True,True
13,0 days 00:20:49.809524,4,0 days 00:03:25,36,0 days 00:27:06.625433,0.010638298,0.026186255,6.831792392,0.0,Mar,3,2,2,3,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,6,0 days 00:01:09.250000,0.0,0.044444444,0.0,0.0,Mar,2,2,4,3,Returning_Visitor,False,False
2,0 days 00:06:30,0,0 days 00:00:00,10,0 days 00:19:29.100000,0.02,0.05,0.0,0.0,Mar,3,9,9,2,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,8,0 days 00:06:42,0.0,0.038095238,0.0,0.0,Mar,2,2,2,1,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,1,0 days 00:00:00,0.2,0.2,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,35,0 days 00:55:24.333333,0.011428571,0.024761905,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
11,0 days 00:03:35.523809500,1,0 days 00:01:10,87,0 days 00:50:37.499952,0.002150538,0.007722385,0.0,0.0,Mar,2,2,5,1,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,4,0 days 00:00:59,0.0,0.05,0.0,0.0,Mar,1,1,1,10,Returning_Visitor,False,False
1,0 days 00:00:11,0,0 days 00:00:00,51,0 days 00:17:39.253471999,0.010588235,0.022643039,0.0,0.0,Mar,3,2,6,3,Returning_Visitor,False,False
2,0 days 00:00:20,0,0 days 00:00:00,7,0 days 00:12:00,0.0,0.011111111,0.0,0.0,Mar,2,2,3,6,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,40,0 days 00:15:05.485606100,0.0135,0.03747619,0.0,0.0,Mar,3,2,2,1,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,1,0 days 00:00:00,0.2,0.2,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,True,False
2,0 days 00:00:08,1,0 days 00:00:14.333333330,14,0 days 00:10:03.666666700,0.0,0.0125,44.67925,0.0,Mar,2,2,1,7,Returning_Visitor,False,True
0,0 days 00:00:00,0,0 days 00:00:00,13,0 days 00:05:28.916666700,0.0,0.014285714,59.79014286,0.0,Mar,3,2,1,3,Returning_Visitor,False,True
0,0 days 00:00:00,0,0 days 00:00:00,33,0 days 00:12:58.816666700,0.0,0.022424242,0.0,0.0,Mar,2,5,1,1,Returning_Visitor,False,False
4,0 days 00:02:51.250000,0,0 days 00:00:00,22,0 days 00:14:11.559523800,0.004545455,0.031907308,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,1,0 days 00:00:00,0.2,0.2,0.0,0.0,Mar,1,1,8,1,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,3,0 days 00:03:47.500000,0.0,0.022222222,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,False
5,0 days 00:03:47.333333300,0,0 days 00:00:00,17,0 days 00:08:48.900000,0.0,0.002272727,0.0,0.0,Mar,1,1,1,9,Returning_Visitor,True,False
0,0 days 00:00:00,0,0 days 00:00:00,15,0 days 00:14:32.833333300,0.0,0.026666667,0.0,0.0,Mar,2,2,2,3,Returning_Visitor,True,False
0,0 days 00:00:00,0,0 days 00:00:00,2,0 days 00:00:00,0.2,0.2,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,35,0 days 00:13:55.066666699,0.012571429,0.044761905,0.0,0.0,Mar,2,2,6,1,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,4,0 days 00:01:22.500000,0.0,0.05,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,False,False
0,0 days 00:00:00,1,0 days 00:00:00,1,0 days 00:00:13,0.0,0.1,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,2,0 days 00:00:09,0.0,0.1,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,True,False
0,0 days 00:00:00,0,0 days 00:00:00,2,0 days 00:00:07,0.0,0.1,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,12,0 days 00:01:34.500000,0.033333333,0.025555556,0.0,0.0,Mar,3,2,4,11,Returning_Visitor,False,False
5,0 days 00:01:26,0,0 days 00:00:00,23,0 days 00:04:27.300000,0.0,0.016,0.0,0.0,Mar,1,1,4,9,Returning_Visitor,True,False
0,0 days 00:00:00,0,0 days 00:00:00,29,0 days 00:55:12.500000,0.013793103,0.028965517,0.0,0.0,Mar,2,2,1,13,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,3,0 days 00:01:15,0.0,0.066666667,0.0,0.0,Mar,2,5,1,3,Returning_Visitor,True,False
2,0 days 00:00:07,0,0 days 00:00:00,10,0 days 00:01:15,0.05,0.11,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
0,0 days 00:00:00,1,0 days 00:00:24,27,0 days 00:25:47.500000,0.003703704,0.014814815,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,False
7,0 days 00:03:06.976190500,2,0 days 00:00:40,35,0 days 00:21:16.157071,0.0,0.008681765,0.0,0.0,Mar,1,1,6,2,Returning_Visitor,False,False
3,0 days 00:02:18,2,0 days 00:02:16,54,0 days 00:43:51.100000,0.0,0.00969697,0.0,0.0,Mar,1,2,1,2,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,2,0 days 00:01:36,0.0,0.1,0.0,0.0,Mar,4,1,1,1,Returning_Visitor,False,False
2,0 days 00:06:14,0,0 days 00:00:00,3,0 days 00:22:50,0.0,0.025,0.0,0.0,Mar,2,2,1,8,Returning_Visitor,False,False
2,0 days 00:01:01,0,0 days 00:00:00,5,0 days 00:01:37,0.0,0.04,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
1,0 days 00:00:14,0,0 days 00:00:00,46,0 days 00:23:00.166667,0.0,0.01037037,0.0,0.0,Mar,4,1,1,1,Returning_Visitor,False,False
1,0 days 00:00:38,0,0 days 00:00:00,23,0 days 00:24:43.600000,0.022916667,0.038373016,7.103020833,0.0,Mar,3,2,6,1,Returning_Visitor,False,True
0,0 days 00:00:00,0,0 days 00:00:00,5,0 days 00:02:36,0.0,0.04,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,10,0 days 00:04:00.750000,0.0,0.02,0.0,0.0,Mar,2,2,9,2,Returning_Visitor,False,False
2,0 days 00:01:36,0,0 days 00:00:00,37,0 days 00:20:38.500000,0.005128205,0.016410256,0.0,0.0,Mar,2,2,1,2,New_Visitor,False,False
6,0 days 00:10:15.250000,0,0 days 00:00:00,68,0 days 00:42:04.719048,0.0,0.000175593,0.0,0.0,Mar,1,2,6,1,Returning_Visitor,False,False
4,0 days 00:01:51,0,0 days 00:00:00,4,0 days 00:00:54,0.0,0.028571429,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
2,0 days 00:02:27,0,0 days 00:00:00,2,0 days 00:00:35,0.0,0.05,0.0,0.0,Mar,2,2,1,2,New_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,15,0 days 00:02:55.916666700,0.013333333,0.026666667,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,True,False
3,0 days 00:00:53.166666670,0,0 days 00:00:00,11,0 days 00:04:23.600000,0.0,0.003571429,0.0,0.0,Mar,3,2,1,9,Returning_Visitor,False,False
2,0 days 00:00:58,0,0 days 00:00:00,7,0 days 00:01:41.800000,0.0,0.011111111,0.0,0.0,Mar,3,2,8,2,New_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,1,0 days 00:00:00,0.2,0.2,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,False,False
3,0 days 00:00:48.500000,0,0 days 00:00:00,55,0 days 00:17:22.242857,0.0,0.002222222,0.0,0.0,Mar,4,2,1,2,New_Visitor,False,False
1,0 days 00:00:21,3,0 days 00:01:56,21,0 days 00:10:13.666666700,0.008333333,0.023611111,0.0,0.0,Mar,1,2,1,1,Returning_Visitor,False,False
4,0 days 00:01:55.333333300,0,0 days 00:00:00,64,0 days 00:26:28.944444,0.003076923,0.009213675,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
0,0 days 00:00:00,1,0 days 00:15:29,75,0 days 01:08:25.666667,0.002631579,0.017324561,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
1,0 days 00:00:08,0,0 days 00:00:00,14,0 days 00:04:29.500000,0.0,0.019047619,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
1,0 days 00:00:32.285714290,0,0 days 00:00:00,8,0 days 00:20:36.200000,0.0,0.028571429,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,49,0 days 00:23:04.016667,0.0,0.011904762,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,4,0 days 00:00:52,0.0,0.025,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
1,0 days 00:00:11,0,0 days 00:00:00,29,0 days 00:11:04.750000,0.0,0.005057471,0.0,0.0,Mar,3,2,1,2,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,7,0 days 00:01:04,0.0,0.014285714,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,1,0 days 00:00:00,0.2,0.2,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,8,0 days 00:05:26.500000,0.1,0.125,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,25,0 days 00:28:10.977778,0.008,0.037333333,0.0,0.0,Mar,1,1,8,1,Returning_Visitor,False,False
0,0 days 00:00:00,0,0 days 00:00:00,1,0 days 00:00:00,0.2,0.2,0.0,0.0,Mar,2,2,8,1,Returning_Visitor,False,False
